"Habit"	"SUBSECTION"	"abun"
"H.FS"	"M261Gg"	0.34
"H.FS"	"M261Gi"	0.29
"H.FS"	"M261Gj"	0.30
"H.FS"	"M261Gl"	0.30
"H.FS"	"M261Gm"	0.25
"H.FS"	"M262Aa"	1.13
"H.FS"	"M262Ab"	1.25
"H.FS"	"M262Ac"	1.02
"H.FS"	"M262Ad"	0.91
"H.FS"	"M262Ae"	1.19
"H.FS"	"M262Af"	1.11
"H.FS"	"M262Ag"	0.80
"H.FS"	"M262Ah"	1.10
"H.FS"	"M262Ai"	1.09
"H.FS"	"M262Aj"	1.22
"H.FS"	"M262Ak"	0.81
"H.FS"	"M262Ba"	1.39
"H.FS"	"M262Bb"	1.19
"H.FS"	"M262Bc"	1.12
"H.FS"	"M262Bd"	1.07
"H.FS"	"M262Be"	1.08
"H.FS"	"M262Bf"	1.21
"H.FS"	"M262Bg"	0.85
"H.FS"	"M262Bh"	0.81
"H.FS"	"M262Bi"	0.91
"H.FS"	"M262Bj"	0.90
"H.FS"	"M262Bk"	1.05
"H.FS"	"M262Bl"	1.10
"H.FS"	"M262Bm"	1.06
"H.FS"	"M262Bn"	1.34
"H.FS"	"M262Bo"	1.34
"H.FS"	"M262Bp"	1.25
"H.FS"	"M313Ab"	0.74
"H.FS"	"M313Ac"	0.72
"H.FS"	"M313Ad"	0.75
"H.FS"	"M313Ae"	0.73
"H.FS"	"M313Af"	0.49
"H.FS"	"M313Ag"	0.62
"H.FS"	"M313Ah"	0.56
"H.FS"	"M313Ak"	0.47
"H.FS"	"M313Al"	0.45
"H.FS"	"M313Am"	0.75
"H.FS"	"M313Ba"	0.98
"H.FS"	"M313Bb"	0.84
"H.FS"	"M313Bd"	0.63
"H.FS"	"M313Bf"	0.78
"H.FS"	"M313Bg"	0.94
"H.FS"	"M331Aa"	0.43
"H.FS"	"M331Ab"	0.46
"H.FS"	"M331Ac"	0.45
"H.FS"	"M331Ad"	0.48
"H.FS"	"M331Ae"	0.39
"H.FS"	"M331Ag"	0.46
"H.FS"	"M331Ah"	0.49
"H.FS"	"M331Ai"	0.47
"H.FS"	"M331Aj"	0.41
"H.FS"	"M331Ak"	0.39
"H.FS"	"M331Al"	0.43
"H.FS"	"M331Am"	0.39
"H.FS"	"M331Ap"	0.38
"H.FS"	"M331Ar"	0.57
"H.FS"	"M331As"	0.35
"H.FS"	"M331Ba"	0.32
"H.FS"	"M331Bb"	0.34
"H.FS"	"M331Da"	0.47
"H.FS"	"M331Db"	0.46
"H.FS"	"M331Dc"	0.47
"H.FS"	"M331Dd"	0.39
"H.FS"	"M331Df"	0.43
"H.FS"	"M331Di"	0.31
"H.FS"	"M331Dk"	0.32
"H.FS"	"M331Dm"	0.37
"H.FS"	"M331Dn"	0.36
"H.FS"	"M331Do"	0.32
"H.FS"	"M331Dq"	0.65
"H.FS"	"M331Dr"	0.46
"H.FS"	"M331Du"	0.27
"H.FS"	"M331Dv"	0.48
"H.FS"	"M331Dw"	0.38
"H.FS"	"M331Dx"	0.47
"H.FS"	"M331Dy"	0.45
"H.FS"	"M331Dz"	0.33
"H.FS"	"M331Ea"	0.40
"H.FS"	"M331Eb"	0.35
"H.FS"	"M331Ec"	0.42
"H.FS"	"M331Ed"	0.43
"H.FS"	"M331Ee"	0.39
"H.FS"	"M331Eg"	0.36
"H.FS"	"M331Eh"	0.39
"H.FS"	"M331Ei"	0.43
"H.FS"	"M331Ej"	0.46
"H.FS"	"M331Ek"	0.45
"H.FS"	"M331El"	0.31
"H.FS"	"M331Em"	0.31
"H.FS"	"M331Fa"	0.46
"H.FS"	"M331Fb"	0.44
"H.FS"	"M331Fc"	0.39
"H.FS"	"M331Ff"	0.43
"H.FS"	"M331Fg"	0.48
"H.FS"	"M331Fh"	0.49
"H.FS"	"M331Gc"	0.30
"H.FS"	"M331Gd"	0.44
"H.FS"	"M331Gf"	0.29
"H.FS"	"M331Gk"	0.44
"H.FS"	"M331Gm"	0.60
"H.FS"	"M331Gn"	0.38
"H.FS"	"M331Gq"	0.38
"H.FS"	"M331Gs"	0.37
"H.FS"	"M331Gu"	0.36
"H.FS"	"M331Gv"	0.38
"H.FS"	"M331Ha"	0.34
"H.FS"	"M331Hb"	0.36
"H.FS"	"M331Hd"	0.28
"H.FS"	"M331Hf"	0.36
"H.FS"	"M331Hg"	0.29
"H.FS"	"M331Hh"	0.37
"H.FS"	"M331Hl"	0.34
"H.FS"	"M331Hm"	0.28
"H.FS"	"M331Hn"	0.23
"H.FS"	"M331Hp"	0.39
"H.FS"	"M331Ib"	0.34
"H.FS"	"M331Ic"	0.34
"H.FS"	"M331Id"	0.37
"H.FS"	"M331Ig"	0.38
"H.FS"	"M331Ih"	0.38
"H.FS"	"M331Ii"	0.46
"H.FS"	"M331Ij"	0.36
"H.FS"	"M331Ik"	0.33
"H.FS"	"M331Il"	0.42
"H.FS"	"M331In"	0.45
"H.FS"	"M331Io"	0.39
"H.FS"	"M331Ip"	0.31
"H.FS"	"M331Iq"	0.38
"H.FS"	"M331Ir"	0.29
"H.FS"	"M331Is"	0.29
"H.FS"	"M331It"	0.26
"H.FS"	"M331Iu"	0.33
"H.FS"	"M331Iv"	0.32
"H.FS"	"M331Iw"	0.27
"H.FS"	"M331Ja"	0.44
"H.FS"	"M331Jb"	0.41
"H.FS"	"M332Aa"	0.73
"H.FS"	"M332Aaa"	0.45
"H.FS"	"M332Ab"	0.72
"H.FS"	"M332Abb"	0.42
"H.FS"	"M332Ac"	0.73
"H.FS"	"M332Ad"	0.34
"H.FS"	"M332Ae"	0.31
"H.FS"	"M332Af"	0.34
"H.FS"	"M332Ag"	0.36
"H.FS"	"M332Ah"	0.45
"H.FS"	"M332Ai"	0.45
"H.FS"	"M332Aj"	0.41
"H.FS"	"M332Ak"	0.46
"H.FS"	"M332Al"	0.47
"H.FS"	"M332All"	0.71
"H.FS"	"M332Am"	0.58
"H.FS"	"M332An"	0.62
"H.FS"	"M332Ao"	0.69
"H.FS"	"M332Ap"	0.40
"H.FS"	"M332Aq"	0.27
"H.FS"	"M332Ar"	0.40
"H.FS"	"M332As"	0.45
"H.FS"	"M332At"	0.32
"H.FS"	"M332Au"	0.30
"H.FS"	"M332Av"	0.41
"H.FS"	"M332Aw"	0.26
"H.FS"	"M332Ax"	0.45
"H.FS"	"M332Ay"	0.26
"H.FS"	"M332Az"	0.40
"H.FS"	"M332Ba"	0.47
"H.FS"	"M332Bb"	0.43
"H.FS"	"M332Bc"	0.47
"H.FS"	"M332Bd"	0.39
"H.FS"	"M332Be"	0.38
"H.FS"	"M332Bf"	0.37
"H.FS"	"M332Bg"	0.38
"H.FS"	"M332Bh"	0.37
"H.FS"	"M332Bj"	0.41
"H.FS"	"M332Bl"	0.32
"H.FS"	"M332Bp"	0.36
"H.FS"	"M332Db"	0.50
"H.FS"	"M332Dc"	0.45
"H.FS"	"M332De"	0.39
"H.FS"	"M332Df"	0.36
"H.FS"	"M332Dh"	0.50
"H.FS"	"M332Dj"	0.45
"H.FS"	"M332Dk"	0.42
"H.FS"	"M332Dp"	0.37
"H.FS"	"M332Eb"	0.42
"H.FS"	"M332Ebb"	0.40
"H.FS"	"M332Ee"	0.40
"H.FS"	"M332Eee"	0.39
"H.FS"	"M332Eg"	0.40
"H.FS"	"M332Egg"	0.40
"H.FS"	"M332Eh"	0.40
"H.FS"	"M332Ehh"	0.38
"H.FS"	"M332Ej"	0.39
"H.FS"	"M332Ek"	0.37
"H.FS"	"M332Ekk"	0.40
"H.FS"	"M332En"	0.41
"H.FS"	"M332Enn"	0.40
"H.FS"	"M332Ep"	0.38
"H.FS"	"M332Er"	0.40
"H.FS"	"M332Ez"	0.41
"H.FS"	"M332Fa"	0.28
"H.FS"	"M332Fb"	0.30
"H.FS"	"M332Fc"	0.28
"H.FS"	"M332Fd"	0.44
"H.FS"	"M332Fg"	0.43
"H.FS"	"M332Fh"	0.45
"H.FS"	"M332Fi"	0.47
"H.FS"	"M332Gb"	0.41
"H.FS"	"M332Gc"	0.45
"H.FS"	"M332Gd"	0.50
"H.FS"	"M332Ge"	0.40
"H.FS"	"M332Gf"	0.38
"H.FS"	"M332Gh"	0.51
"H.FS"	"M332Gk"	0.40
"H.FS"	"M332Gl"	0.41
"H.FS"	"M332Gm"	0.39
"H.FS"	"M332Gp"	0.40
"H.FS"	"M333Aa"	0.36
"H.FS"	"M333Ab"	0.38
"H.FS"	"M333Ac"	0.14
"H.FS"	"M333Ad"	0.34
"H.FS"	"M333Ae"	0.29
"H.FS"	"M333Ag"	0.59
"H.FS"	"M333Ah"	0.72
"H.FS"	"M333Ai"	0.14
"H.FS"	"M333Ba"	0.35
"H.FS"	"M333Bb"	0.31
"H.FS"	"M333Bc"	0.35
"H.FS"	"M333Ca"	0.25
"H.FS"	"M333Cb"	0.29
"H.FS"	"M333Cc"	0.25
"H.FS"	"M333Ce"	0.28
"H.FS"	"M333Cf"	0.48
"H.FS"	"M333Cg"	0.54
"H.FS"	"M333Ch"	0.37
"H.FS"	"M333Da"	0.32
"H.FS"	"M333Db"	0.37
"H.FS"	"M333Dc"	0.40
"H.FS"	"M333Dd"	0.27
"H.FS"	"M333De"	0.47
"H.FS"	"M334Aa"	0.18
"H.FS"	"M334Ab"	0.25
"H.FS"	"M341Aa"	0.41
"H.FS"	"M341Ac"	0.46
"H.FS"	"M341Ad"	0.45
"H.FS"	"M341Ae"	0.42
"H.FS"	"M341Ag"	0.42
"H.FS"	"M341Ah"	0.40
"H.FS"	"M341Ai"	0.42
"H.FS"	"M341Ba"	0.36
"H.FS"	"M341Bb"	0.30
"H.FS"	"M341Bc"	0.28
"H.FS"	"M341Bd"	0.26
"H.FS"	"M341Be"	0.30
"H.FS"	"M341Bf"	0.25
"H.FS"	"M341Bg"	0.28
"H.FS"	"M341Cb"	0.29
"H.FS"	"M341Cc"	0.28
"H.FS"	"M341Cd"	0.28
"H.FS"	"M341Ce"	0.29
"H.FS"	"M341Cf"	0.33
"H.FS"	"M341Cg"	0.38
"H.FS"	"M341Ch"	0.29
"H.FS"	"M341Ci"	0.39
"H.FS"	"M341Cj"	0.34
"H.FS"	"M341Ck"	0.50
"H.FS"	"M341Cl"	0.41
"H.FS"	"M341Cm"	0.39
"H.FS"	"M341Cn"	0.35
"H.FS"	"M341Cr"	0.50
"H.FS"	"M341Cs"	0.42
"H.FS"	"M341Ct"	0.36
"H.FS"	"M341Di"	0.51
"H.FS"	"M341Dj"	0.50
"H.FS"	"M341Dl"	0.48
"H.FV"	"211Aa"	1.47
"H.FV"	"211Ab"	1.50
"H.FV"	"211Ba"	1.29
"H.FV"	"211Bb"	1.48
"H.FV"	"211Ca"	1.55
"H.FV"	"211Cb"	1.55
"H.FV"	"211Da"	1.41
"H.FV"	"211Db"	1.66
"H.FV"	"211Dc"	1.59
"H.FV"	"211Ea"	1.46
"H.FV"	"211Eb"	1.40
"H.FV"	"211Ec"	1.36
"H.FV"	"211Ed"	1.49
"H.FV"	"211Ee"	1.55
"H.FV"	"211Fa"	1.92
"H.FV"	"211Fb"	1.93
"H.FV"	"211Fc"	1.59
"H.FV"	"211Fd"	1.82
"H.FV"	"211Ff"	1.96
"H.FV"	"211Ga"	2.05
"H.FV"	"211Gb"	1.92
"H.FV"	"211Ia"	1.54
"H.FV"	"211Ib"	1.56
"H.FV"	"211Ja"	1.30
"H.FV"	"211Jb"	1.47
"H.FV"	"211Jc"	1.25
"H.FV"	"211Jd"	1.47
"H.FV"	"212Ha"	1.51
"H.FV"	"212Hb"	1.66
"H.FV"	"212Hc"	1.77
"H.FV"	"212Hd"	1.47
"H.FV"	"212He"	1.08
"H.FV"	"212Hf"	1.23
"H.FV"	"212Hg"	0.86
"H.FV"	"212Hh"	1.24
"H.FV"	"212Hi"	1.08
"H.FV"	"212Hj"	1.21
"H.FV"	"212Hk"	1.13
"H.FV"	"212Hl"	1.21
"H.FV"	"212Hm"	1.18
"H.FV"	"212Jb"	1.78
"H.FV"	"212Jc"	1.74
"H.FV"	"212Jo"	1.75
"H.FV"	"212Ka"	2.00
"H.FV"	"212Kb"	2.21
"H.FV"	"212La"	1.73
"H.FV"	"212Lb"	1.70
"H.FV"	"212Lc"	1.86
"H.FV"	"212Ld"	1.77
"H.FV"	"212Le"	1.66
"H.FV"	"212Ma"	2.08
"H.FV"	"212Mb"	2.22
"H.FV"	"212Na"	2.17
"H.FV"	"212Nb"	2.14
"H.FV"	"212Nc"	2.08
"H.FV"	"212Nd"	1.92
"H.FV"	"212Qa"	2.38
"H.FV"	"212Qb"	2.41
"H.FV"	"212Qc"	2.38
"H.FV"	"212Qd"	2.29
"H.FV"	"212Ra"	1.40
"H.FV"	"212Rb"	1.42
"H.FV"	"212Rc"	1.65
"H.FV"	"212Rd"	1.32
"H.FV"	"212Re"	1.37
"H.FV"	"212Sb"	1.49
"H.FV"	"212Sc"	1.70
"H.FV"	"212Sn"	1.66
"H.FV"	"212Sq"	1.79
"H.FV"	"212Ta"	2.33
"H.FV"	"212Tb"	1.97
"H.FV"	"212Tc"	2.04
"H.FV"	"212Te"	1.93
"H.FV"	"212Tf"	2.10
"H.FV"	"212Xa"	2.12
"H.FV"	"212Xb"	1.93
"H.FV"	"212Xc"	1.77
"H.FV"	"212Xd"	2.29
"H.FV"	"212Xe"	2.33
"H.FV"	"212Xf"	1.98
"H.FV"	"212Xq"	1.48
"H.FV"	"212Ya"	1.91
"H.FV"	"212Za"	2.39
"H.FV"	"212Zb"	2.61
"H.FV"	"212Zc"	2.22
"H.FV"	"221Aa"	1.55
"H.FV"	"221Ab"	1.85
"H.FV"	"221Ac"	1.77
"H.FV"	"221Ad"	1.68
"H.FV"	"221Ae"	1.62
"H.FV"	"221Af"	1.59
"H.FV"	"221Ag"	1.62
"H.FV"	"221Ah"	1.53
"H.FV"	"221Ai"	1.48
"H.FV"	"221Ak"	1.58
"H.FV"	"221Al"	1.47
"H.FV"	"221Am"	1.97
"H.FV"	"221An"	1.75
"H.FV"	"221Ba"	1.65
"H.FV"	"221Bb"	1.43
"H.FV"	"221Bc"	1.40
"H.FV"	"221Bd"	1.82
"H.FV"	"221Da"	2.17
"H.FV"	"221Db"	2.27
"H.FV"	"221Dc"	1.73
"H.FV"	"221Dd"	2.55
"H.FV"	"221De"	2.59
"H.FV"	"221Ea"	2.25
"H.FV"	"221Eb"	2.85
"H.FV"	"221Ec"	2.66
"H.FV"	"221Ed"	2.41
"H.FV"	"221Ee"	2.16
"H.FV"	"221Ef"	2.44
"H.FV"	"221Eg"	2.56
"H.FV"	"221Ej"	2.65
"H.FV"	"221En"	2.65
"H.FV"	"221Fa"	1.90
"H.FV"	"221Fb"	1.70
"H.FV"	"221Fc"	1.92
"H.FV"	"221Ha"	2.64
"H.FV"	"221Hb"	2.63
"H.FV"	"221Hc"	2.34
"H.FV"	"221Hd"	2.23
"H.FV"	"221He"	2.54
"H.FV"	"221Ja"	2.91
"H.FV"	"221Jb"	2.75
"H.FV"	"221Jc"	2.50
"H.FV"	"222Ha"	2.18
"H.FV"	"222Hb"	2.41
"H.FV"	"222Hc"	2.62
"H.FV"	"222Hd"	2.20
"H.FV"	"222He"	2.45
"H.FV"	"222Hf"	2.42
"H.FV"	"222Ia"	1.97
"H.FV"	"222Ib"	1.79
"H.FV"	"222Ic"	1.85
"H.FV"	"222Id"	1.86
"H.FV"	"222Ie"	1.65
"H.FV"	"222Ja"	1.92
"H.FV"	"222Jb"	1.92
"H.FV"	"222Jc"	1.98
"H.FV"	"222Je"	2.12
"H.FV"	"222Jf"	2.09
"H.FV"	"222Jg"	2.01
"H.FV"	"222Jh"	2.03
"H.FV"	"222Ji"	2.13
"H.FV"	"222Kb"	2.08
"H.FV"	"222Kc"	2.18
"H.FV"	"222Kd"	1.91
"H.FV"	"222Ke"	2.27
"H.FV"	"222Kf"	2.12
"H.FV"	"222Kg"	2.08
"H.FV"	"222Kh"	2.07
"H.FV"	"222Ki"	1.90
"H.FV"	"222Kj"	2.09
"H.FV"	"222La"	2.39
"H.FV"	"222Lb"	2.29
"H.FV"	"222Lc"	2.27
"H.FV"	"222Ld"	2.23
"H.FV"	"222Le"	2.25
"H.FV"	"222Lf"	2.31
"H.FV"	"222Ma"	1.98
"H.FV"	"222Mb"	2.43
"H.FV"	"222Mc"	2.29
"H.FV"	"222Md"	2.43
"H.FV"	"222Me"	2.36
"H.FV"	"222Na"	1.92
"H.FV"	"222Ra"	2.13
"H.FV"	"222Rb"	2.28
"H.FV"	"222Ua"	2.12
"H.FV"	"222Ub"	2.41
"H.FV"	"222Uc"	2.25
"H.FV"	"222Ud"	1.99
"H.FV"	"222Ue"	1.80
"H.FV"	"223Aa"	2.45
"H.FV"	"223Ab"	2.61
"H.FV"	"223Ac"	2.41
"H.FV"	"223Ad"	2.57
"H.FV"	"223Ae"	2.56
"H.FV"	"223Af"	2.42
"H.FV"	"223Ag"	2.83
"H.FV"	"223Ah"	3.06
"H.FV"	"223Ai"	2.47
"H.FV"	"223Aj"	2.56
"H.FV"	"223Ak"	2.42
"H.FV"	"223Al"	2.64
"H.FV"	"223Am"	2.55
"H.FV"	"223An"	3.04
"H.FV"	"223Ao"	2.45
"H.FV"	"223Ap"	2.42
"H.FV"	"223Aq"	2.48
"H.FV"	"223Ba"	2.42
"H.FV"	"223Bb"	2.82
"H.FV"	"223Bc"	2.88
"H.FV"	"223Bd"	2.95
"H.FV"	"223Da"	3.16
"H.FV"	"223Db"	3.06
"H.FV"	"223Dc"	2.94
"H.FV"	"223Dd"	3.12
"H.FV"	"223De"	3.10
"H.FV"	"223Df"	3.03
"H.FV"	"223Dg"	2.78
"H.FV"	"223Dh"	2.48
"H.FV"	"223Di"	2.55
"H.FV"	"223Dj"	2.70
"H.FV"	"223Ea"	2.96
"H.FV"	"223Eb"	2.42
"H.FV"	"223Ec"	3.19
"H.FV"	"223Ed"	3.01
"H.FV"	"223Ee"	3.05
"H.FV"	"223Ef"	2.96
"H.FV"	"223Eg"	3.39
"H.FV"	"223Eh"	2.90
"H.FV"	"223Fa"	2.81
"H.FV"	"223Fb"	2.96
"H.FV"	"223Fc"	3.06
"H.FV"	"223Fd"	2.74
"H.FV"	"223Fe"	2.70
"H.FV"	"223Ff"	2.42
"H.FV"	"223Ga"	2.46
"H.FV"	"223Gb"	2.60
"H.FV"	"223Gc"	2.72
"H.FV"	"223Gd"	2.60
"H.FV"	"223Ge"	2.89
"H.FV"	"231Aa"	3.58
"H.FV"	"231Ab"	3.57
"H.FV"	"231Ac"	3.51
"H.FV"	"231Ad"	3.07
"H.FV"	"231Ae"	3.62
"H.FV"	"231Af"	3.14
"H.FV"	"231Ag"	2.92
"H.FV"	"231Ah"	3.32
"H.FV"	"231Ai"	3.77
"H.FV"	"231Aj"	3.78
"H.FV"	"231Ba"	3.33
"H.FV"	"231Bb"	3.21
"H.FV"	"231Bc"	3.29
"H.FV"	"231Bd"	3.17
"H.FV"	"231Be"	3.11
"H.FV"	"231Bf"	3.36
"H.FV"	"231Bj"	2.98
"H.FV"	"231Bk"	3.59
"H.FV"	"231Bl"	2.83
"H.FV"	"231Ca"	3.04
"H.FV"	"231Cb"	2.82
"H.FV"	"231Cc"	2.74
"H.FV"	"231Cd"	2.82
"H.FV"	"231Ce"	2.67
"H.FV"	"231Cf"	2.69
"H.FV"	"231Cg"	2.75
"H.FV"	"231Da"	3.13
"H.FV"	"231Db"	3.20
"H.FV"	"231Dc"	3.26
"H.FV"	"231Dd"	3.26
"H.FV"	"231De"	3.14
"H.FV"	"231Ea"	3.21
"H.FV"	"231Eb"	2.86
"H.FV"	"231Ec"	3.17
"H.FV"	"231Ee"	2.81
"H.FV"	"231Ef"	3.09
"H.FV"	"231Eg"	3.13
"H.FV"	"231Ej"	3.24
"H.FV"	"231Ek"	3.22
"H.FV"	"231Eo"	3.04
"H.FV"	"231Ga"	2.94
"H.FV"	"231Gb"	2.79
"H.FV"	"231Gc"	2.72
"H.FV"	"231Ha"	3.71
"H.FV"	"231Hb"	3.76
"H.FV"	"231Hc"	3.87
"H.FV"	"231Hd"	3.46
"H.FV"	"231He"	2.82
"H.FV"	"231Hf"	2.73
"H.FV"	"231Hg"	2.57
"H.FV"	"231Hh"	3.45
"H.FV"	"231Hi"	3.57
"H.FV"	"231Ia"	2.88
"H.FV"	"231Ib"	2.89
"H.FV"	"231Ic"	3.19
"H.FV"	"231Id"	3.07
"H.FV"	"231Ie"	2.99
"H.FV"	"231If"	3.09
"H.FV"	"231Ig"	3.10
"H.FV"	"232Ab"	2.09
"H.FV"	"232Ac"	2.09
"H.FV"	"232Ad"	2.65
"H.FV"	"232Ba"	2.85
"H.FV"	"232Bc"	2.52
"H.FV"	"232Bg"	2.74
"H.FV"	"232Bh"	2.91
"H.FV"	"232Bi"	2.80
"H.FV"	"232Bj"	2.71
"H.FV"	"232Bk"	2.78
"H.FV"	"232Bl"	3.28
"H.FV"	"232Bm"	2.98
"H.FV"	"232Bn"	2.88
"H.FV"	"232Bo"	2.96
"H.FV"	"232Bp"	2.72
"H.FV"	"232Bs"	3.04
"H.FV"	"232Ca"	2.69
"H.FV"	"232Cb"	2.88
"H.FV"	"232Cc"	2.77
"H.FV"	"232Cd"	2.69
"H.FV"	"232Ce"	3.21
"H.FV"	"232Cf"	2.56
"H.FV"	"232Cg"	2.66
"H.FV"	"232Da"	3.55
"H.FV"	"232Db"	3.72
"H.FV"	"232Ea"	2.80
"H.FV"	"232Eb"	2.98
"H.FV"	"232Ef"	3.94
"H.FV"	"232Fa"	2.90
"H.FV"	"232Fb"	2.77
"H.FV"	"232Fc"	2.90
"H.FV"	"232Fe"	2.99
"H.FV"	"232Ff"	2.96
"H.FV"	"232Ga"	3.72
"H.FV"	"232Gb"	4.01
"H.FV"	"232Gc"	3.73
"H.FV"	"232Gd"	3.68
"H.FV"	"232Ha"	2.94
"H.FV"	"232Hb"	2.27
"H.FV"	"232Hc"	2.32
"H.FV"	"232Hd"	2.29
"H.FV"	"232Ia"	2.91
"H.FV"	"232Ib"	2.87
"H.FV"	"232Ja"	2.96
"H.FV"	"232Jb"	2.71
"H.FV"	"232Jc"	2.81
"H.FV"	"232Jd"	2.82
"H.FV"	"232Je"	2.60
"H.FV"	"232Jf"	2.64
"H.FV"	"232Jg"	2.62
"H.FV"	"232Ka"	3.24
"H.FV"	"232Kb"	3.80
"H.FV"	"232La"	2.91
"H.FV"	"232Lb"	2.72
"H.FV"	"232Lc"	2.80
"H.FV"	"234Aa"	3.58
"H.FV"	"234Ad"	3.18
"H.FV"	"234Ah"	3.52
"H.FV"	"234Ca"	3.21
"H.FV"	"234Cb"	3.62
"H.FV"	"234Cc"	3.65
"H.FV"	"234Cd"	3.13
"H.FV"	"234Da"	3.64
"H.FV"	"234Db"	3.39
"H.FV"	"234Dc"	3.10
"H.FV"	"234Do"	3.37
"H.FV"	"234Ea"	3.16
"H.FV"	"234Eb"	2.91
"H.FV"	"234Ec"	3.20
"H.FV"	"242Aa"	0.88
"H.FV"	"242Ab"	1.33
"H.FV"	"242Ac"	1.95
"H.FV"	"242Ad"	1.36
"H.FV"	"242Ae"	1.36
"H.FV"	"242Af"	1.52
"H.FV"	"242Ag"	1.27
"H.FV"	"242Ah"	1.54
"H.FV"	"242Ai"	1.63
"H.FV"	"242Ba"	1.49
"H.FV"	"242Bb"	1.45
"H.FV"	"242Bd"	1.42
"H.FV"	"251Aa"	1.91
"H.FV"	"251Ab"	1.97
"H.FV"	"251Ba"	2.23
"H.FV"	"251Bb"	2.07
"H.FV"	"251Bd"	2.24
"H.FV"	"251Be"	2.09
"H.FV"	"251Bf"	1.68
"H.FV"	"251Ca"	2.31
"H.FV"	"251Cb"	2.54
"H.FV"	"251Cc"	2.48
"H.FV"	"251Cd"	2.47
"H.FV"	"251Ce"	2.30
"H.FV"	"251Cf"	2.27
"H.FV"	"251Cg"	2.56
"H.FV"	"251Ch"	2.38
"H.FV"	"251Ci"	2.22
"H.FV"	"251Cj"	2.25
"H.FV"	"251Ck"	2.38
"H.FV"	"251Cl"	2.43
"H.FV"	"251Cm"	2.62
"H.FV"	"251Da"	2.11
"H.FV"	"251Db"	2.17
"H.FV"	"251Dc"	2.29
"H.FV"	"251Dd"	2.31
"H.FV"	"251De"	2.37
"H.FV"	"251Df"	2.29
"H.FV"	"251Dg"	2.08
"H.FV"	"251Dh"	2.11
"H.FV"	"251Ea"	2.28
"H.FV"	"251Eb"	2.20
"H.FV"	"251Fa"	2.46
"H.FV"	"251Fb"	2.70
"H.FV"	"251Fc"	2.88
"H.FV"	"251Fd"	2.66
"H.FV"	"251Ha"	2.58
"H.FV"	"251Hb"	2.41
"H.FV"	"251Hc"	2.73
"H.FV"	"251Hd"	2.65
"H.FV"	"255Aa"	2.62
"H.FV"	"255Ab"	2.51
"H.FV"	"255Ac"	2.19
"H.FV"	"255Ad"	2.84
"H.FV"	"255Ae"	2.17
"H.FV"	"255Af"	2.83
"H.FV"	"255Am"	2.54
"H.FV"	"255Ba"	2.89
"H.FV"	"255Ca"	2.73
"H.FV"	"255Cc"	2.59
"H.FV"	"255Cd"	2.52
"H.FV"	"255Ce"	2.85
"H.FV"	"255Cf"	2.95
"H.FV"	"255Cg"	2.93
"H.FV"	"255Ch"	2.80
"H.FV"	"255Da"	3.18
"H.FV"	"255Db"	3.28
"H.FV"	"255Dc"	3.60
"H.FV"	"255Dd"	3.00
"H.FV"	"255Ea"	2.93
"H.FV"	"255Eb"	2.55
"H.FV"	"255Ec"	2.47
"H.FV"	"255Ed"	2.64
"H.FV"	"255Ee"	2.95
"H.FV"	"261Aa"	1.47
"H.FV"	"261Ab"	1.67
"H.FV"	"261Ac"	1.60
"H.FV"	"261Ae"	1.57
"H.FV"	"261Af"	1.79
"H.FV"	"261Ag"	1.72
"H.FV"	"261Ah"	1.46
"H.FV"	"261Aj"	1.42
"H.FV"	"261Ak"	1.48
"H.FV"	"261Al"	1.49
"H.FV"	"261Ba"	1.49
"H.FV"	"261Bb"	1.48
"H.FV"	"261Bc"	1.49
"H.FV"	"261Bd"	1.46
"H.FV"	"261Be"	1.47
"H.FV"	"261Bf"	1.49
"H.FV"	"261Bg"	1.56
"H.FV"	"261Bh"	1.49
"H.FV"	"261Bi"	1.30
"H.FV"	"261Bj"	1.19
"H.FV"	"262Aa"	0.99
"H.FV"	"262Ac"	1.03
"H.FV"	"262Ad"	1.29
"H.FV"	"262Af"	1.16
"H.FV"	"262Ag"	1.07
"H.FV"	"262Ah"	1.41
"H.FV"	"262Ai"	1.40
"H.FV"	"262Aj"	1.30
"H.FV"	"262Al"	1.35
"H.FV"	"262Ao"	1.11
"H.FV"	"262Aq"	1.08
"H.FV"	"262As"	0.97
"H.FV"	"262At"	0.88
"H.FV"	"262Au"	0.93
"H.FV"	"262Av"	1.09
"H.FV"	"262Aw"	0.94
"H.FV"	"262Ax"	1.37
"H.FV"	"262Ay"	1.33
"H.FV"	"262Az"	1.37
"H.FV"	"263Ab"	1.42
"H.FV"	"263Ae"	1.36
"H.FV"	"263Af"	1.36
"H.FV"	"263Ag"	1.52
"H.FV"	"263Aj"	1.62
"H.FV"	"263Al"	1.90
"H.FV"	"263Am"	1.56
"H.FV"	"313Aa"	1.11
"H.FV"	"313Ab"	1.21
"H.FV"	"313Ac"	1.40
"H.FV"	"313Ad"	1.12
"H.FV"	"313Ae"	0.75
"H.FV"	"313Ag"	1.61
"H.FV"	"313Ah"	1.14
"H.FV"	"313Ai"	1.06
"H.FV"	"313Aj"	0.81
"H.FV"	"313Ak"	1.80
"H.FV"	"313Al"	1.97
"H.FV"	"313Am"	1.82
"H.FV"	"313An"	1.92
"H.FV"	"313Ao"	1.86
"H.FV"	"313Ap"	1.90
"H.FV"	"313Aq"	1.92
"H.FV"	"313Ar"	1.82
