"","Alabama","Alaska","Alberta","Antarctic_Continent","Arabian_Peninsula","Arizona","Arkansas","Australia","Brazil","British_Columbia","California","Caribbean","Caucasus","China","Colorado","Connecticut","Delaware","District_of_Columbia","East_Europe","East_Tropical_Africa","Eastern_Asia","Eastern_Canada","Florida","Georgia","Hawaii","Idaho","Illinois","Indian_Subcontinent","Indiana","Indo.China","Iowa","Kansas","Kentucky","Louisiana","Macaronesia","Maine","Malesia","Manitoba","Maryland","Massachusetts","Mesoamerica","Michigan","Middle_Asia","Middle_Atlantic_Ocean","Middle_Europe","Minnesota","Mississippi","Missouri","Mongolia","Montana","Nebraska","Nevada","New_Brunswick","New_Hampshire","New_Jersey","New_Mexico","New_York","New_Zealand","Newfoundland","North_Carolina","North_Dakota","North_Indian_Ocean","North.Central_Pacific","Northeast_Tropical_Africa","Northern_Africa","Northern_Europe","Northern_Mexico","Northern_South_America","Northwest_Territory","Northwestern_Pacific","Nova_Scotia","Nunavut","Ohio","Oklahoma","Ontario","Oregon","Pennsylvania","Prince_Edward_Island","Quebec","Rhode_Island","Russian_Far_East","Saskatchewan","Siberia","South_Carolina","South_Dakota","South_Tropical_Africa","South.Central_Pacific","Southeastern_Europe","Southern_Africa","Southern_Mexico","Southern_South_America","Southwestern_Europe","Southwestern_Pacific","Subantarctic_Islands","Subarctic_America","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West_Tropical_Africa","West_Virginia","West.Central_Tropical_Africa","Western_Asia","Western_Indian_Ocean","Western_South_America","Wisconsin","Wyoming","Yukon_Territory"
"California",0.557837097878166,0.542147293700089,0.417680454176805,0.992565055762082,0.824793388429752,0.271557271557272,0.536376604850214,0.84773413897281,0.823186871360508,0.337952270977675,0,0.793996468510889,0.642949547218629,0.722105263157895,0.317321688500728,0.516757599376461,0.56,0.765913757700205,0.617157490396927,0.835012594458438,0.67697954902989,0.921615201900237,0.610824742268041,0.548821548821549,0.891726251276813,0.297463489623367,0.495689655172414,0.748281786941581,0.510416666666667,0.813008130081301,0.504313725490196,0.474157303370787,0.530358449158742,0.576923076923077,0.770519262981575,0.51394422310757,0.856216216216216,0.493877551020408,0.522214129643117,0.511249030256012,0.761334028139656,0.492087415222306,0.648398576512455,0.992601726263872,0.616992582602832,0.477862595419847,0.57193987115247,0.5155010814708,0.659185369908562,0.346094946401225,0.468135326514555,0.212874908558888,0.552677029360967,0.505187549880287,0.517925247902365,0.308921438082557,0.49702380952381,0.897854954034729,0.58219800181653,0.527815468113976,0.492411467116358,0.968253968253968,0.997512437810945,0.824468085106383,0.692503176620076,0.607380073800738,0.428104575163399,0.831284916201117,0.617702448210923,0.949947862356621,0.548664944013781,0.91016548463357,0.500371747211896,0.478502080443828,0.480209111277072,0.210982658959538,0.49008082292432,0.62781954887218,0.490196078431373,0.550653594771242,0.595959595959596,0.468333333333333,0.608598962194218,0.556636553161918,0.437400950871632,0.862979258328096,0.962095875139353,0.637749120750293,0.847852760736196,0.691011235955056,0.71638418079096,0.636033857315599,0.912739965095986,0.966101694915254,0.779697624190065,0.527659574468085,0.46889400921659,0.242774566473988,0.521982414068745,0.510402219140083,0.268768768768769,0.879863481228669,0.524242424242424,0.858257477243173,0.664997217584864,0.886126704089816,0.785028790786948,0.497695852534562,0.348659003831418,0.597402597402597
"Caribbean",0.63963963963964,0.909836065573771,0.867269984917044,1,0.821949347659248,0.730418943533698,0.673578595317726,0.754004576659039,0.366296670030272,0.854885057471264,0.793996468510889,0,0.858450274557657,0.773095623987034,0.815950920245399,0.761627906976744,0.728965003723008,0.853795688847235,0.865861027190332,0.707317073170732,0.731,0.965775401069519,0.48936170212766,0.637515842839037,0.85634328358209,0.847919655667145,0.729292929292929,0.748038000826105,0.736951983298539,0.744784085395439,0.769005847953216,0.7296918767507,0.724657534246575,0.621910487641951,0.864801864801865,0.793768545994065,0.724137931034483,0.842185128983308,0.702592087312415,0.762662807525326,0.271371769383698,0.777464788732394,0.873164218958612,0.991150442477876,0.864213197969543,0.794725588025659,0.63489932885906,0.708108108108108,0.902777777777778,0.848463187991422,0.777126099706745,0.816438356164384,0.825739408473221,0.789004457652303,0.733618233618234,0.757993730407523,0.749478079331942,0.916044776119403,0.879396984924623,0.668155711550734,0.834245504300235,0.885558583106267,0.997770345596433,0.734502191609267,0.840431913617277,0.874309392265193,0.571798859512701,0.263940520446097,0.90995670995671,0.855513307984791,0.81658692185008,0.985090521831736,0.749652294853964,0.693811074918567,0.790502793296089,0.840216655382532,0.742778541953232,0.863439930855661,0.818713450292398,0.773728170083523,0.856521739130435,0.854601701469451,0.884882108183079,0.650130548302872,0.806642066420664,0.707838479809976,0.898989898989899,0.861033907726515,0.749274521183981,0.380672717565403,0.463231347289318,0.859187178019462,0.791767554479419,0.989118607181719,0.956820412168793,0.71523619427811,0.61180973209404,0.813134732566012,0.802083333333333,0.702931596091205,0.84280701754386,0.707317073170732,0.763623496107573,0.710606989576947,0.838095238095238,0.728358208955224,0.341295360587965,0.782078853046595,0.852646638054363,0.923142613151153
"Caucasus",0.693076374018558,0.608247422680412,0.594202898550725,0.991967871485944,0.692173913043478,0.681392235609103,0.676602086438152,0.842006269592476,0.866593767085839,0.583535108958838,0.642949547218629,0.858450274557657,0,0.574082073434125,0.628614916286149,0.615699100572363,0.663865546218487,0.803063457330416,0.142476697736352,0.799738219895288,0.60368164591229,0.933503836317136,0.718498659517426,0.67719298245614,0.895538628944505,0.618049959709911,0.624624624624625,0.584656084656085,0.624610591900312,0.785115303983228,0.614814814814815,0.669019607843137,0.652639632746748,0.699404761904762,0.548500881834215,0.601673640167364,0.842458100558659,0.6,0.634424980959634,0.614320585842148,0.835395373856912,0.599052880820837,0.238661710037175,0.994673768308921,0.196064652143359,0.592,0.697830964846672,0.651846269781462,0.440069991251094,0.611556982343499,0.644921552436003,0.652639632746748,0.60655737704918,0.607711651299246,0.62589928057554,0.664355062413315,0.607476635514019,0.910772578890098,0.627281460134486,0.647807637906648,0.625222024866785,0.959915611814346,1,0.745152354570637,0.306472919418758,0.294208494208494,0.761261261261261,0.884393063583815,0.642714570858283,0.944382647385984,0.622161671207993,0.918575063613232,0.617120622568093,0.667149059334298,0.585613760750586,0.617824773413897,0.604919292851653,0.665338645418327,0.581893004115226,0.634020618556701,0.489812550937245,0.608771929824561,0.339022498060512,0.685279187817259,0.610648918469218,0.841933376877858,0.954599761051374,0.188335358444714,0.820382165605096,0.817441860465116,0.796491228070175,0.222082810539523,0.915285451197053,0.971279373368146,0.799076212471132,0.654814814814815,0.702863961813842,0.638972809667674,0.618807724601176,0.633863965267728,0.599056603773585,0.850533807829182,0.63015873015873,0.836265223274696,0.19055843408175,0.860151642796967,0.850790513833992,0.600644122383253,0.620883534136546,0.630648330058939
"China",0.69237668161435,0.746835443037975,0.734265734265734,0.996192893401015,0.743304699343103,0.742574257425743,0.695992630124367,0.656765676567657,0.799849510910459,0.715667311411992,0.722105263157895,0.773095623987034,0.574082073434125,0,0.740550629958003,0.700779727095517,0.727587914809312,0.866896156052783,0.574431574431574,0.666525243954179,0.237668161434978,0.962756052141527,0.694959069366652,0.679680567879326,0.886727688787185,0.741062801932367,0.683479870430356,0.256054246044559,0.689540937056318,0.297771282426014,0.714285714285714,0.733840304182509,0.694756554307116,0.708237459733088,0.776872134488028,0.702569169960474,0.450171821305842,0.728184553660983,0.678804855275444,0.696793002915452,0.756696428571429,0.683206106870229,0.56853725850966,0.994936708860759,0.608348134991119,0.695045695045695,0.710064635272391,0.693877551020408,0.610547667342799,0.732048192771084,0.736274509803922,0.758426966292135,0.731188375713544,0.704253214638971,0.696153846153846,0.737560546014971,0.678182678655939,0.918764302059497,0.770053475935829,0.66116807846634,0.757544757033248,0.813168261114237,0.99872854418309,0.668279806423229,0.622705932565088,0.649717514124294,0.761996161228407,0.797577178585385,0.787001638448935,0.857638888888889,0.741968911917098,0.956656346749226,0.687795648060549,0.703301673450927,0.67741935483871,0.729679516953089,0.676995305164319,0.79050736497545,0.688845401174168,0.721023582538886,0.57295719844358,0.756221432199086,0.564683663833806,0.693840579710145,0.727227966518956,0.695762711864407,0.913565426170468,0.587878787878788,0.719883284701959,0.764613573950569,0.764474202441906,0.606273215022699,0.76710182767624,0.984952978056426,0.893805309734513,0.681505277650298,0.699800399201597,0.746400371574547,0.70990099009901,0.665309814563546,0.722037125178486,0.714413607878245,0.696505505026328,0.712180320762896,0.544037412314887,0.733134920634921,0.776375744830003,0.69579913085466,0.744455159112825,0.778018408229561
"Colorado",0.521562245728234,0.468156424581006,0.270729270729271,0.989565217391304,0.832310838445808,0.264750378214826,0.466666666666667,0.870695713281799,0.835847917923959,0.310215557638238,0.317321688500728,0.815950920245399,0.628614916286149,0.740550629958003,0,0.451950523311132,0.520628683693517,0.700808625336927,0.6,0.842182890855457,0.694328358208955,0.888524590163934,0.606060606060606,0.527533918595371,0.876840696117805,0.240411599625819,0.41551724137931,0.770992366412214,0.438848920863309,0.835253456221198,0.37679769894535,0.341795104261106,0.476651982378855,0.52901023890785,0.773388773388773,0.44672531769306,0.872682323856613,0.333333333333333,0.484662576687117,0.447492904446547,0.781861292234736,0.406392694063927,0.614663256606991,0.996545768566494,0.598721023181455,0.350649350649351,0.539914163090129,0.423376623376623,0.600411946446962,0.199255121042831,0.299326275264678,0.233480176211454,0.485961123110151,0.441723800195886,0.464318813716404,0.196850393700787,0.435251798561151,0.882195448460509,0.489067894131185,0.50402576489533,0.30188679245283,0.974226804123711,1,0.833333333333333,0.707898658718331,0.581478183437222,0.522443890274314,0.848523748395379,0.498795180722892,0.947730398899587,0.479009687836383,0.876221498371335,0.435759209344115,0.380165289256198,0.396567299006323,0.284722222222222,0.429583702391497,0.560096153846154,0.417066155321189,0.48991935483871,0.539336492890995,0.307851239669421,0.554162936436885,0.536039768019884,0.242718446601942,0.870493009565857,0.96390977443609,0.641791044776119,0.858369098712446,0.710594315245478,0.737321196358908,0.638537271448664,0.912472647702407,0.95959595959596,0.708933717579251,0.488964346349745,0.440159574468085,0.159722222222222,0.442590775269872,0.48595041322314,0.287272727272727,0.888077858880779,0.466911764705882,0.865237366003063,0.686900958466454,0.885714285714286,0.803455723542117,0.392523364485981,0.136999068033551,0.486997635933806
"Connecticut",0.31634446397188,0.487562189054726,0.395604395604396,0.987603305785124,0.817361894024803,0.545085296506905,0.32159406858202,0.845345345345345,0.812260536398467,0.389344262295082,0.516757599376461,0.761627906976744,0.615699100572363,0.700779727095517,0.451950523311132,0,0.184466019417476,0.529953917050691,0.588377723970944,0.827667984189723,0.616161616161616,0.861271676300578,0.44833197721725,0.313253012048193,0.850609756097561,0.429447852760736,0.199251637043966,0.749625935162095,0.187071498530852,0.773860182370821,0.216386554621849,0.345849802371542,0.239463601532567,0.37095282146161,0.7451205510907,0.120171673819742,0.820563195808775,0.301552106430155,0.173333333333333,0.0476190476190476,0.74812030075188,0.143426294820717,0.646950092421442,0.995901639344262,0.572413793103448,0.185410334346505,0.335195530726257,0.283834586466165,0.620454545454545,0.397761953204476,0.333333333333333,0.532567049808429,0.219161676646707,0.103225806451613,0.123481781376518,0.523324851569126,0.0812928501469148,0.875,0.383033419023136,0.245873153779322,0.358053302433372,0.944525547445256,1,0.817104149026249,0.704236610711431,0.540697674418605,0.656311962987442,0.822767552828903,0.512855209742896,0.930817610062893,0.217183770883055,0.88527724665392,0.156555772994129,0.367292225201072,0.153543307086614,0.438265786993402,0.129094412331407,0.325236167341431,0.182773109243697,0.0832408435072142,0.475103734439834,0.36830102622577,0.565302144249513,0.306451612903226,0.346112886048988,0.853312302839117,0.940766550522648,0.625451916124367,0.84238714613619,0.715854495538778,0.748445058742225,0.616829451540195,0.893074119076549,0.952286282306163,0.741293532338308,0.25114995400184,0.491861288039632,0.502356267672008,0.105603448275862,0.210008936550492,0.411298315163528,0.859894921190893,0.175526579739218,0.845267489711934,0.670284938941655,0.848484848484849,0.797842135150483,0.137895812053115,0.441955193482688,0.53112582781457
"Delaware",0.266968325791855,0.582360570687419,0.493728620296465,0.991130820399113,0.812646370023419,0.579298831385643,0.279158699808795,0.844495765973826,0.795172863666014,0.480381760339343,0.56,0.728965003723008,0.663865546218487,0.727587914809312,0.520628683693517,0.184466019417476,0,0.485436893203884,0.650082918739635,0.814935064935065,0.646679561573179,0.876543209876543,0.394648829431438,0.271922054915855,0.842696629213483,0.504761904761905,0.231660231660232,0.759634888438134,0.212550607287449,0.766749379652605,0.268770402611534,0.360572012257406,0.214638971315529,0.288167938931298,0.751789976133652,0.252502780867631,0.808567603748327,0.420023014959724,0.130776794493609,0.187566988210075,0.722328854766475,0.246138002059732,0.679694947569113,0.991208791208791,0.630878438331855,0.314465408805031,0.268011527377522,0.278370514064016,0.667060212514758,0.490526315789474,0.366120218579235,0.568743818001978,0.349127182044888,0.235228539576366,0.116230366492147,0.570680628272251,0.176113360323887,0.894060995184591,0.503355704697987,0.223613595706619,0.431325301204819,0.93558282208589,0.995535714285714,0.803135888501742,0.732348111658456,0.611611611611612,0.660810810810811,0.793584379358438,0.597733711048159,0.903814262023217,0.339130434782609,0.897959183673469,0.197168857431749,0.340699815837937,0.267548321464903,0.505836575875486,0.192039800995025,0.432203389830508,0.318824809575626,0.170506912442396,0.557465091299678,0.478672985781991,0.629405840886203,0.250230840258541,0.415011037527594,0.839676113360324,0.926062846580407,0.672592592592593,0.832025117739403,0.692415730337079,0.746817538896747,0.664098613251156,0.870886075949367,0.961702127659574,0.775438596491228,0.231499051233397,0.457971014492754,0.554474708171206,0.246927374301676,0.195211786372007,0.489754098360656,0.839495040577096,0.215767634854772,0.829103214890017,0.701596113809854,0.827160493827161,0.787037037037037,0.257928118393235,0.52581664910432,0.617728531855956
"District_of_Columbia",0.604342581423402,0.705050505050505,0.643926788685524,1,0.865051903114187,0.761388286334056,0.581818181818182,0.910068426197458,0.885441527446301,0.673163418290855,0.765913757700205,0.853795688847235,0.803063457330416,0.866896156052783,0.700808625336927,0.529953917050691,0.485436893203884,0,0.793548387096774,0.889121338912134,0.808627450980392,0.771428571428571,0.665217391304348,0.610785463071512,0.890489913544669,0.68609865470852,0.573684210526316,0.873820754716981,0.544943820224719,0.868263473053892,0.545878693623639,0.604551920341394,0.553741496598639,0.603626943005181,0.839857651245552,0.550561797752809,0.888341543513957,0.595278246205734,0.549257759784076,0.531202435312024,0.843045843045843,0.556834532374101,0.803363518758085,0.977653631284916,0.786133960047004,0.581120943952802,0.594771241830065,0.581456953642384,0.775831873905429,0.688427299703264,0.608763693270736,0.741496598639456,0.543726235741445,0.539452495974235,0.511045655375552,0.75632183908046,0.542134831460674,0.907780979827089,0.62046908315565,0.600950118764846,0.613718411552347,0.946808510638298,0.988372093023256,0.873853211009174,0.840764331210191,0.753803596127248,0.812292358803987,0.879101899827288,0.683720930232558,0.932721712538226,0.568998109640832,0.88785046728972,0.534361851332398,0.619753086419753,0.564356435643564,0.704787234042553,0.53360768175583,0.546296296296296,0.570762052877138,0.52027027027027,0.70381679389313,0.633802816901408,0.771269177126918,0.603469640644362,0.60952380952381,0.910323253388947,0.932075471698113,0.819366852886406,0.907815631262525,0.834494773519164,0.862917398945518,0.812133072407045,0.906614785992218,0.948453608247423,0.789115646258503,0.57840616966581,0.733695652173913,0.731382978723404,0.531502423263328,0.590123456790123,0.68,0.908763505402161,0.534883720930233,0.902869757174393,0.833476394849785,0.873170731707317,0.889807162534435,0.561194029850746,0.696879643387816,0.708520179372197
"East_Europe",0.689484827099506,0.532779316712835,0.540790580319596,0.99213630406291,0.727272727272727,0.672847682119205,0.677466863033873,0.852265673494724,0.877506775067751,0.518725099601594,0.617157490396927,0.865861027190332,0.142476697736352,0.574431574431574,0.6,0.588377723970944,0.650082918739635,0.793548387096774,0,0.816062176165803,0.584541062801932,0.922305764411028,0.721485411140584,0.673837612768911,0.899465240641711,0.581543357199682,0.609792284866469,0.603327495621716,0.609230769230769,0.787941787941788,0.608448415922015,0.670023237800155,0.64474678760393,0.701470588235294,0.56695652173913,0.554087530966144,0.84828349944629,0.539373412362405,0.620767494356659,0.583935742971888,0.844266666666667,0.56664068589244,0.275532696546657,0.997392438070404,0.124391938846421,0.55608214849921,0.699926090169993,0.648548026805659,0.415012942191544,0.570522979397781,0.649551752241239,0.63869992441421,0.561938958707361,0.559966914805624,0.600631412786109,0.652949245541838,0.573846153846154,0.905882352941176,0.555345316934721,0.633566433566434,0.614711033274956,0.966804979253112,1,0.764383561643836,0.333333333333333,0.215865751334859,0.768973214285714,0.895761741122566,0.573673870333988,0.954098360655738,0.573858549686661,0.897755610972569,0.595695618754804,0.676680972818312,0.53976833976834,0.574626865671642,0.583902809415338,0.627450980392157,0.514216084484159,0.606779661016949,0.423974255832663,0.56401384083045,0.264367816091954,0.681720430107527,0.602627257799672,0.857789269553975,0.967174677608441,0.151624548736462,0.83858764186633,0.824884792626728,0.811123986095017,0.177639751552795,0.929219600725953,0.966751918158568,0.741496598639456,0.64714494875549,0.711583924349882,0.617910447761194,0.580778790389395,0.623748211731044,0.554347826086957,0.864883884588318,0.619122257053291,0.847389558232932,0.258414147176269,0.878636741479634,0.86078431372549,0.572337042925278,0.587628865979381,0.555125725338491
"East_Tropical_Africa",0.774081774081774,0.891794409377818,0.869958847736625,0.994930291508238,0.530201342281879,0.798177083333333,0.771676300578035,0.632254123396457,0.729556386958846,0.853239656518345,0.835012594458438,0.707317073170732,0.799738219895288,0.666525243954179,0.842182890855457,0.827667984189723,0.814935064935065,0.889121338912134,0.816062176165803,0,0.64425622022234,0.975728155339806,0.727509778357236,0.769597818677573,0.831425598335068,0.858144972720187,0.799126637554585,0.580952380952381,0.800904977375566,0.601025641025641,0.815433571996818,0.788914198936978,0.796886582653818,0.759018759018759,0.732993197278912,0.836701697655618,0.591703056768559,0.854183927091964,0.788929889298893,0.825334382376082,0.71383482377696,0.821237585943468,0.809661139149243,0.987389659520807,0.81160409556314,0.826625386996904,0.760696156635243,0.786705624543462,0.858227848101266,0.861801242236025,0.813248204309657,0.841363973313566,0.854385964912281,0.831578947368421,0.802010827532869,0.807277628032345,0.809954751131222,0.900104058272633,0.883656509695291,0.774725274725275,0.856164383561644,0.804040404040404,0.997455470737914,0.179004037685061,0.69280205655527,0.832460732984293,0.776677667766777,0.721218961625282,0.896551724137931,0.798087141339001,0.854768153980752,0.980676328502415,0.805576488319518,0.776685393258427,0.825889477668433,0.855051244509517,0.800446760982874,0.891013384321224,0.837708830548926,0.827529021558872,0.83451536643026,0.861252115059222,0.846731780616078,0.773399014778325,0.837620578778135,0.137952956134774,0.868031854379977,0.787914691943128,0.344913151364764,0.729852440408627,0.719178082191781,0.78361858190709,0.718085106382979,0.985148514851485,0.940528634361233,0.793103448275862,0.763678696158324,0.838945827232797,0.826439578264396,0.789325842696629,0.850837138508371,0.272978576364893,0.812596006144393,0.181578947368421,0.721191680719505,0.446704637917006,0.731848983543078,0.819314641744548,0.863247863247863,0.909433962264151
"Eastern_Asia",0.619750283768445,0.666666666666667,0.666232073011734,0.994584837545126,0.757776307081403,0.707816711590296,0.632413388138579,0.611451942740286,0.767123287671233,0.64125,0.67697954902989,0.731,0.60368164591229,0.237668161434978,0.694328358208955,0.616161616161616,0.646679561573179,0.808627450980392,0.584541062801932,0.64425622022234,0,0.944006999125109,0.629789530491096,0.604703247480403,0.84375,0.68039950062422,0.61370348493798,0.383035374667174,0.617021276595745,0.372410753635963,0.643401015228426,0.677261613691931,0.622302158273381,0.644574780058651,0.760535117056856,0.607969151670951,0.462575546257555,0.652686762778506,0.594982078853047,0.611320754716981,0.714414414414414,0.605651105651106,0.63305978898007,0.994604316546763,0.596412556053812,0.613904407200497,0.639575971731449,0.630331753554502,0.621010638297872,0.66894835096453,0.681933842239186,0.718225419664269,0.638108293351611,0.61003861003861,0.609181141439206,0.700499168053245,0.595136778115501,0.890625,0.683309557774608,0.578591549295775,0.70275722932078,0.809014514896868,0.998190045248869,0.664265927977839,0.659733333333333,0.611111111111111,0.731399157697707,0.763749402199904,0.716801173881145,0.807936507936508,0.647058823529412,0.93897122929381,0.613608748481166,0.646586345381526,0.596341463414634,0.66053412462908,0.594464500601685,0.706959706959707,0.597715736040609,0.634098360655738,0.46095717884131,0.689540306462358,0.573333333333333,0.617241379310345,0.666026871401152,0.678646934460888,0.881469115191987,0.605381165919282,0.70378042465044,0.720326765977895,0.725736359246741,0.610230179028133,0.715272978576365,0.978704525288376,0.841890790546047,0.608416130917592,0.659302896416298,0.705637982195846,0.623711340206186,0.588066551921974,0.652173913043478,0.707814269535674,0.6224552745219,0.694399129961936,0.591039084842707,0.686046511627907,0.748427672955975,0.615720524017467,0.693648816936488,0.7070340826686
"Eastern_Canada",0.919655667144907,0.829201101928375,0.850746268656716,1,0.968609865470852,0.918987341772152,0.912225705329154,0.975308641975309,0.973333333333333,0.876635514018692,0.921615201900237,0.965775401069519,0.933503836317136,0.962756052141527,0.888524590163934,0.861271676300578,0.876543209876543,0.771428571428571,0.922305764411028,0.975728155339806,0.944006999125109,0,0.931472081218274,0.919556171983356,0.972093023255814,0.873370577281192,0.885350318471338,0.968030690537084,0.886206896551724,0.971760797342193,0.870841487279843,0.898423817863398,0.897180762852405,0.9125,0.934883720930233,0.841140529531568,0.977900552486188,0.835140997830803,0.891625615763547,0.855238095238095,0.968831168831169,0.875666074600355,0.921996879875195,1,0.916550764951321,0.864468864468865,0.908372827804107,0.903691813804173,0.899772209567198,0.878228782287823,0.877712031558185,0.897180762852405,0.802030456852792,0.844580777096115,0.864716636197441,0.913279132791328,0.868965517241379,0.925581395348837,0.774480712166172,0.912676056338028,0.853080568720379,0.991803278688525,1,0.97027027027027,0.938271604938272,0.898477157360406,0.953358208955224,0.970760233918129,0.825503355704698,0.969230769230769,0.808564231738035,0.75609756097561,0.886402753872633,0.911504424778761,0.867826086956522,0.890322580645161,0.882747068676717,0.773333333333333,0.847358121330724,0.843478260869565,0.88527724665392,0.834862385321101,0.897435897435897,0.917037037037037,0.863453815261044,0.978234582829504,0.954887218045113,0.932059447983015,0.97459584295612,0.968503937007874,0.966202783300199,0.928089887640449,0.968586387434555,0.903225806451613,0.740740740740741,0.907120743034056,0.938271604938272,0.893548387096774,0.856262833675565,0.908554572271386,0.876760563380282,0.980028530670471,0.881294964028777,0.976744186046512,0.945788964181994,0.954451345755694,0.971212121212121,0.866171003717472,0.874306839186691,0.821656050955414
"Florida",0.208244491826581,0.742777260018639,0.662425784563189,0.99734395750332,0.773356401384083,0.572,0.295252225519288,0.767645221736415,0.6283378746594,0.644979919678715,0.610824742268041,0.48936170212766,0.718498659517426,0.694959069366652,0.606060606060606,0.44833197721725,0.394648829431438,0.665217391304348,0.721485411140584,0.727509778357236,0.629789530491096,0.931472081218274,0,0.204751921733054,0.846486486486487,0.653568564554932,0.375186846038864,0.700967458223395,0.389147286821705,0.71055381400209,0.462735462735463,0.422326307572209,0.338918507235339,0.217777777777778,0.785964912280702,0.502081598667777,0.738307349665924,0.607173356105892,0.33131159969674,0.447773279352227,0.520643431635389,0.459544383346426,0.743893412287195,0.992073976221929,0.713086074177747,0.506369426751592,0.206254653760238,0.350337584396099,0.768494342906876,0.635782747603834,0.495480690221857,0.643564356435644,0.596014492753623,0.494578815679733,0.392203659506762,0.577348066298343,0.417054263565891,0.907027027027027,0.694364851957975,0.259154929577465,0.597173144876325,0.89727463312369,0.997333333333333,0.721379310344828,0.728947368421053,0.710991544965411,0.525252525252525,0.604838709677419,0.765873015873016,0.865193370165746,0.582655826558266,0.957070707070707,0.398915569326104,0.34149855907781,0.487937743190661,0.637593984962406,0.397092578423871,0.671287128712871,0.541359541359541,0.463247863247863,0.695052716950527,0.638743455497382,0.735907335907336,0.220216606498195,0.554635761589404,0.73975276512687,0.905100830367734,0.723970944309927,0.761421319796954,0.511008111239861,0.606060606060606,0.72125,0.818681318681319,0.981865284974093,0.889908256880734,0.315634218289086,0.340071343638526,0.633082706766917,0.502088554720134,0.30835734870317,0.636932707355243,0.750531537916371,0.412322274881517,0.745283018867924,0.707401032702238,0.753562447611065,0.609852216748768,0.475961538461538,0.646682653876898,0.77734375
